Date,Location,AQI,SO2,NO2,O3,CO,C6H6,PM10,PM2.5,Pb,Arsen,Cadmiu,Nichel,Benzo(a)pyrene
2022-07-03,Constanta,54.53,279.16,66.55,85.71,2.67,0.12,20.23,14.19,0.04,4.22,4.64,17.26,0.06
2022-07-04,Constanta,41.5,229.76,179.71,32.46,1.4,1.2,29.54,15.38,0.47,3.77,1.14,7.78,0.9
2022-07-05,Constanta,55.0,340.62,20.19,62.16,8.59,1.82,2.48,12.28,0.29,2.7,0.45,13.68,0.27
2022-07-06,Constanta,53.64,337.5,84.58,77.79,0.78,1.77,26.62,22.42,0.2,4.47,2.56,12.57,0.72
2022-07-07,Constanta,50.86,285.13,45.6,19.94,6.17,2.16,9.69,9.24,0.26,3.69,0.49,15.2,0.27
2022-07-08,Constanta,58.24,280.65,20.8,97.3,4.87,2.16,43.15,14.34,0.06,0.49,0.1,9.56,0.47
2022-07-09,Constanta,58.42,332.84,191.12,47.82,2.57,3.3,7.27,5.41,0.32,5.2,2.22,3.09,0.89
2022-07-10,Constanta,69.28,307.87,108.89,44.44,7.51,2.83,8.55,7.43,0.37,3.39,0.63,1.6,0.47
2022-07-11,Constanta,39.29,165.87,168.82,28.92,5.71,2.82,37.21,0.35,0.2,0.71,0.07,13.65,0.69
2022-07-12,Constanta,48.46,249.33,188.22,68.11,4.81,4.01,37.47,14.54,0.3,5.32,0.4,3.91,0.87
2022-07-13,Constanta,43.13,220.23,180.01,104.93,3.59,3.41,35.26,19.71,0.39,0.1,3.82,15.85,0.99
2022-07-14,Constanta,60.42,325.48,178.83,39.75,8.44,2.25,21.27,14.98,0.37,2.04,1.54,14.06,0.03
2022-07-15,Constanta,63.7,287.21,56.93,51.62,0.5,2.46,11.93,2.21,0.14,2.22,3.89,14.03,0.26
2022-07-16,Constanta,52.04,140.77,74.89,62.14,7.23,4.73,47.01,11.65,0.3,0.69,2.43,12.59,0.93
2022-07-17,Constanta,67.5,256.08,94.82,17.73,7.37,0.08,15.94,0.66,0.21,3.5,3.48,0.66,0.88
2022-07-18,Constanta,50.68,119.23,7.17,71.4,2.71,0.9,45.42,7.87,0.13,0.3,4.22,11.67,0.68
2022-07-19,Constanta,50.1,162.67,61.86,13.76,6.83,2.06,48.4,6.9,0.47,0.73,4.49,15.39,0.94
2022-07-20,Constanta,39.73,61.62,75.91,11.58,8.15,4.25,6.49,3.08,0.29,0.22,0.56,17.61,0.44
2022-07-21,Constanta,45.17,200.73,60.12,102.51,4.2,3.93,31.34,12.85,0.08,3.42,2.96,9.33,0.77
2022-07-22,Constanta,46.61,28.88,81.01,86.7,4.21,1.02,5.81,24.75,0.25,3.19,0.73,2.05,0.46
2022-07-23,Constanta,59.83,142.92,19.75,8.79,3.09,2.35,23.4,17.94,0.46,2.96,3.52,14.04,0.96
2022-07-24,Constanta,38.38,192.42,189.11,6.38,7.46,0.53,14.22,12.83,0.31,2.97,1.09,13.87,0.19
2022-07-25,Constanta,49.12,287.1,197.76,19.74,6.56,1.91,33.99,11.85,0.29,0.44,1.13,15.83,0.34
2022-07-26,Constanta,42.71,172.37,19.25,85.18,2.49,2.18,31.61,3.85,0.2,1.0,1.85,7.71,0.92
2022-07-27,Constanta,42.21,181.3,161.3,75.22,2.94,3.34,32.94,22.84,0.26,3.8,3.96,7.0,0.81
2022-07-28,Constanta,44.84,3.32,15.57,104.04,2.95,4.73,22.0,23.65,0.37,5.19,2.25,14.24,0.69
2022-07-29,Constanta,50.92,50.61,130.79,82.16,9.18,3.74,47.83,2.19,0.25,4.54,1.82,3.43,0.48
2022-07-30,Constanta,44.5,196.49,63.21,48.36,5.74,1.83,12.43,6.38,0.47,4.67,4.8,8.09,0.19
2022-07-31,Constanta,35.78,296.87,51.06,49.37,3.74,3.12,7.72,24.41,0.38,1.84,2.23,8.31,0.54
2022-08-01,Constanta,46.28,266.23,58.93,62.22,1.34,2.49,21.26,23.16,0.35,5.73,0.67,2.01,0.65
2022-08-02,Constanta,60.01,206.93,72.12,95.6,7.83,1.87,2.84,22.05,0.11,3.99,1.24,0.19,0.42
2022-08-03,Constanta,63.41,267.51,33.96,75.15,2.49,0.52,16.99,12.01,0.14,1.07,3.13,0.58,0.11
2022-08-04,Constanta,36.06,276.5,199.44,10.91,7.11,0.92,27.03,13.35,0.3,2.23,1.22,14.69,0.84
2022-08-05,Constanta,40.22,0.56,21.41,63.15,2.05,0.8,14.83,14.42,0.18,5.24,2.16,10.72,0.7
2022-08-06,Constanta,51.8,59.47,26.96,40.52,5.8,4.04,41.14,22.58,0.46,2.38,0.0,9.55,0.31
2022-08-07,Constanta,63.87,249.26,109.65,95.11,4.39,3.73,7.6,23.77,0.42,4.2,0.83,7.07,0.13
2022-08-08,Constanta,32.7,164.03,123.33,100.51,8.48,1.13,44.97,13.79,0.2,3.86,2.48,0.57,0.56
2022-08-09,Constanta,59.22,298.71,159.68,15.5,3.71,0.33,45.19,18.59,0.45,0.11,0.0,0.26,0.73
2022-08-10,Constanta,55.55,236.95,177.51,103.84,5.53,3.17,10.43,2.49,0.03,2.25,0.18,9.32,0.59
2022-08-11,Constanta,40.37,79.25,79.57,117.58,4.24,2.03,16.01,15.24,0.16,1.69,1.46,8.08,0.02
2022-08-12,Constanta,43.37,32.77,96.16,118.86,8.43,4.02,9.55,16.41,0.16,0.2,1.69,3.55,0.18
2022-08-13,Constanta,54.79,115.83,176.03,32.83,4.7,0.23,29.91,17.6,0.06,3.75,0.27,11.13,0.86
2022-08-14,Constanta,37.15,225.83,22.2,112.74,3.63,1.5,30.77,17.15,0.09,5.39,0.55,16.11,0.51
2022-08-15,Constanta,46.22,32.1,22.17,15.54,1.95,0.26,43.21,15.09,0.28,2.51,1.6,3.49,0.9
2022-08-16,Constanta,50.54,298.99,113.52,66.97,1.39,1.55,44.52,22.4,0.25,2.6,1.88,14.33,0.12
2022-08-17,Constanta,44.74,126.37,87.2,110.91,4.19,2.35,28.4,6.94,0.42,1.96,2.44,13.3,0.26
2022-08-18,Constanta,42.17,10.4,72.34,3.63,0.24,3.26,2.51,4.96,0.03,5.7,4.44,6.93,0.99
2022-08-19,Constanta,43.47,228.13,132.35,102.64,4.11,4.06,6.33,24.84,0.34,0.19,4.12,18.47,0.36
2022-08-20,Constanta,40.88,251.34,79.47,70.08,6.19,3.06,26.98,6.86,0.44,2.72,0.39,14.44,0.28
2022-08-21,Constanta,58.8,100.69,17.44,57.72,7.15,2.79,4.11,7.79,0.37,1.82,3.15,15.7,0.3
2022-08-22,Constanta,43.18,16.88,181.87,7.3,1.71,4.68,34.21,17.35,0.14,5.54,2.76,1.52,0.34
2022-08-23,Constanta,47.73,164.96,56.89,45.52,5.49,2.34,13.76,20.53,0.2,3.81,0.77,16.84,0.63
2022-08-24,Constanta,51.65,131.16,30.71,84.15,6.67,3.02,8.57,5.05,0.37,5.94,0.73,17.29,0.58
2022-08-25,Constanta,42.38,176.77,3.98,54.01,6.23,0.25,48.51,16.82,0.44,5.01,3.03,10.51,0.7
2022-08-26,Constanta,37.78,20.15,177.18,39.17,1.4,3.1,46.59,3.7,0.38,3.09,2.7,0.58,0.4
2022-08-27,Constanta,49.49,65.73,192.91,56.49,7.96,2.65,27.01,11.36,0.2,4.49,2.14,11.45,0.59
2022-08-28,Constanta,52.11,309.0,3.75,90.72,3.68,1.57,17.77,11.46,0.43,2.7,4.08,1.17,0.1
2022-08-29,Constanta,39.38,240.18,84.61,21.64,6.94,3.19,48.11,24.62,0.26,2.65,0.96,17.43,0.05
2022-08-30,Constanta,37.9,284.5,87.22,31.05,1.79,4.88,47.85,9.59,0.3,1.95,2.56,16.62,0.98
2022-08-31,Constanta,46.61,36.09,169.47,33.46,3.62,2.4,3.91,18.53,0.01,2.72,2.32,18.75,0.05
2022-09-01,Constanta,59.73,111.57,20.03,61.16,4.96,4.83,48.41,0.05,0.11,5.15,3.45,9.84,0.72
2022-09-02,Constanta,53.69,159.12,103.71,74.61,2.8,2.68,18.5,23.18,0.35,0.54,0.63,6.45,0.09
2022-09-03,Constanta,55.97,173.86,138.22,23.54,4.46,2.41,26.65,3.76,0.47,2.35,2.83,8.93,0.87
2022-09-04,Constanta,58.48,289.94,61.51,116.01,9.87,3.14,16.24,13.3,0.38,2.62,0.81,4.86,0.35
2022-09-05,Constanta,38.54,205.61,37.76,110.21,9.05,1.32,18.72,13.4,0.36,4.98,3.7,2.52,0.85
2022-09-06,Constanta,37.35,85.02,38.13,4.09,4.75,3.64,22.17,2.02,0.31,4.18,2.7,18.23,0.36
2022-09-07,Constanta,53.55,101.04,118.01,97.78,3.32,4.35,16.75,2.88,0.2,2.21,2.93,17.22,0.77
2022-09-08,Constanta,53.94,34.06,61.7,55.69,1.49,0.25,9.54,11.13,0.05,4.77,2.29,11.0,0.42
2022-09-09,Constanta,58.1,149.85,17.37,80.65,1.68,1.43,33.87,22.03,0.29,1.52,2.09,5.78,0.45
2022-09-10,Constanta,67.79,32.93,160.96,23.8,8.57,1.83,4.57,13.9,0.18,1.0,1.08,14.82,0.8
2022-09-11,Constanta,51.07,137.49,127.57,39.87,1.07,2.4,10.0,1.2,0.49,4.3,4.51,9.13,0.31
2022-09-12,Constanta,61.48,75.43,131.2,1.76,2.55,1.78,9.65,16.63,0.15,0.54,2.42,1.43,0.93
2022-09-13,Constanta,52.51,18.33,142.37,105.03,2.81,3.67,40.3,1.34,0.12,2.11,4.04,9.72,0.99
2022-09-14,Constanta,51.44,32.42,51.67,87.33,8.27,2.81,34.71,19.74,0.0,3.22,4.92,11.25,0.81
2022-09-15,Constanta,63.15,347.37,116.85,23.12,3.24,3.54,18.15,4.84,0.47,4.18,1.88,17.94,0.95
2022-09-16,Constanta,64.33,120.83,136.46,8.82,7.32,1.43,0.09,22.11,0.42,5.76,1.69,15.27,0.44
2022-09-17,Constanta,46.72,148.74,191.56,3.48,7.91,2.77,12.12,0.59,0.37,0.54,2.66,16.22,0.13
2022-09-18,Constanta,45.64,146.86,69.7,110.52,5.96,3.25,33.19,19.75,0.08,4.04,4.08,6.5,0.16
2022-09-19,Constanta,51.47,290.11,157.38,7.5,8.15,4.91,18.52,5.29,0.33,0.06,1.78,2.35,0.5
2022-09-20,Constanta,49.15,63.62,148.02,64.92,1.33,3.41,43.7,12.44,0.23,4.88,1.4,2.17,0.42
2022-09-21,Constanta,44.62,58.17,112.02,88.84,5.52,3.52,14.82,22.01,0.34,1.27,0.58,10.01,0.39
2022-09-22,Constanta,38.98,127.95,71.73,94.31,7.68,2.2,43.82,1.08,0.38,4.36,1.54,15.31,0.51
2022-09-23,Constanta,42.9,34.69,180.36,114.24,8.8,3.3,34.04,1.72,0.36,5.23,3.0,8.78,0.96
2022-09-24,Constanta,63.04,34.24,78.92,101.59,6.89,3.75,35.76,18.79,0.15,2.09,2.56,4.3,0.96
2022-09-25,Constanta,63.15,344.77,128.11,7.95,5.64,1.31,7.78,20.88,0.11,0.21,1.48,13.07,0.54
2022-09-26,Constanta,54.76,311.86,168.28,25.81,2.62,0.8,27.23,24.97,0.32,0.5,3.48,9.16,0.33
2022-09-27,Constanta,43.55,292.1,31.34,17.11,3.91,0.19,41.83,9.02,0.34,0.7,3.2,1.13,0.53
2022-09-28,Constanta,48.53,131.25,137.82,92.04,2.16,2.85,0.23,22.43,0.47,4.82,1.21,12.43,0.37
2022-09-29,Constanta,46.39,260.73,147.2,80.8,6.27,3.15,20.37,15.49,0.4,1.1,2.52,11.88,0.24
2022-09-30,Constanta,56.91,110.13,78.73,18.62,2.87,0.03,46.96,7.3,0.4,3.12,2.34,7.26,0.43
2022-10-01,Constanta,56.03,149.27,65.76,34.22,2.37,1.7,43.72,11.01,0.23,1.83,0.14,1.85,0.28
2022-10-02,Constanta,51.69,38.91,176.98,44.03,0.93,0.26,24.17,22.76,0.4,3.06,2.19,7.44,0.01
2022-10-03,Constanta,49.52,148.55,155.64,16.97,7.4,1.8,46.29,12.89,0.35,3.54,3.58,6.03,0.15
2022-10-04,Constanta,63.0,290.09,80.44,53.08,9.67,4.7,17.93,19.93,0.1,3.39,2.81,5.45,0.29
2022-10-05,Constanta,49.68,138.05,33.12,84.82,6.88,3.27,25.42,2.93,0.02,3.86,4.54,17.1,1.0
2022-10-06,Constanta,49.85,215.69,36.09,100.55,9.71,0.0,7.63,18.79,0.09,4.39,3.42,14.02,0.28
2022-10-07,Constanta,42.83,58.63,9.72,110.46,7.14,1.31,35.73,21.0,0.43,4.88,4.02,14.07,0.24
2022-10-08,Constanta,36.13,79.32,14.14,71.64,6.15,1.23,47.02,9.85,0.26,3.09,3.59,5.01,0.31
2022-10-09,Constanta,50.58,237.74,3.16,101.25,6.01,0.98,38.55,4.6,0.11,0.64,2.56,19.04,0.37
2022-10-10,Constanta,55.5,147.66,88.51,49.22,1.45,2.61,2.35,21.09,0.2,5.45,0.05,2.7,0.61
2022-10-11,Constanta,51.25,32.14,182.07,106.88,0.54,2.87,17.68,11.87,0.04,0.11,1.98,2.17,0.36
2022-10-12,Constanta,58.95,233.49,150.57,42.58,2.78,1.41,48.5,10.62,0.41,2.44,3.67,5.01,0.39
2022-10-13,Constanta,49.46,252.56,116.09,79.34,1.77,1.9,34.56,11.71,0.19,3.46,1.09,17.51,0.84
2022-10-14,Constanta,63.7,310.71,48.03,20.61,7.62,2.77,9.69,5.09,0.12,5.44,0.9,9.78,0.13
2022-10-15,Constanta,58.71,261.95,113.4,51.43,6.21,2.03,35.52,1.45,0.2,0.71,1.77,15.8,0.34
2022-10-16,Constanta,38.46,13.68,12.03,52.63,2.31,1.39,46.27,9.83,0.08,3.34,1.94,12.94,0.92
2022-10-17,Constanta,64.97,227.16,43.04,36.21,2.52,4.81,8.34,24.33,0.44,3.1,4.78,3.63,0.26
2022-10-18,Constanta,37.13,202.99,176.24,57.78,6.41,2.5,5.86,21.55,0.46,1.34,2.33,7.59,0.54
2022-10-19,Constanta,56.59,126.18,47.39,100.13,6.04,3.39,15.0,0.78,0.13,4.69,2.8,11.34,0.67
2022-10-20,Constanta,48.16,136.23,16.46,33.83,1.77,4.57,36.59,10.75,0.24,4.53,2.63,16.84,0.1
2022-10-21,Constanta,53.26,132.73,68.13,45.03,5.71,4.81,42.18,6.82,0.18,4.69,3.98,1.11,0.18
2022-10-22,Constanta,66.7,321.47,108.0,64.68,2.86,0.08,32.12,16.89,0.03,3.26,2.7,14.66,0.77
2022-10-23,Constanta,56.4,6.53,103.9,96.84,3.57,4.02,41.27,23.43,0.21,0.27,0.58,1.1,0.95
2022-10-24,Constanta,63.77,240.19,26.01,95.32,8.87,3.16,3.12,13.97,0.38,4.83,4.78,8.94,0.71
2022-10-25,Constanta,43.66,218.86,108.76,24.83,6.61,1.47,43.19,14.96,0.3,4.44,1.24,14.54,0.48
2022-10-26,Constanta,59.65,21.42,75.48,107.77,5.42,1.85,40.61,20.65,0.3,5.65,4.81,0.08,0.78
2022-10-27,Constanta,38.44,237.75,196.88,17.14,4.63,1.88,14.59,13.3,0.15,2.39,3.37,7.62,0.18
2022-10-28,Constanta,47.31,282.62,96.5,85.45,6.59,4.23,9.1,14.83,0.34,1.65,1.88,7.09,0.65
2022-10-29,Constanta,47.9,58.06,31.67,31.63,7.75,1.17,35.5,16.61,0.39,3.64,4.41,4.66,0.44
2022-10-30,Constanta,48.16,294.69,100.86,6.47,5.44,0.87,39.27,9.07,0.11,0.32,2.7,3.67,0.29
2022-10-31,Constanta,60.62,146.52,197.95,34.4,0.78,0.37,21.87,19.3,0.47,1.01,1.5,6.34,0.94
2022-11-01,Constanta,52.94,206.37,55.88,102.49,8.52,3.58,13.84,23.81,0.24,3.64,3.97,11.05,0.53
2022-11-02,Constanta,61.07,125.99,164.79,30.64,1.8,0.11,11.94,0.43,0.44,1.65,2.37,8.27,0.42
2022-11-03,Constanta,35.58,72.41,103.62,42.01,4.77,4.4,31.04,11.87,0.29,1.73,0.14,18.8,0.58
2022-11-04,Constanta,59.25,314.76,180.17,112.07,7.86,4.18,15.91,9.2,0.09,3.47,2.22,1.18,0.91
2022-11-05,Constanta,49.98,349.88,8.03,69.69,9.32,0.94,22.32,14.42,0.46,5.56,3.26,16.59,0.86
2022-11-06,Constanta,56.55,135.06,78.56,42.61,1.07,2.4,40.13,13.87,0.26,4.59,3.79,3.16,0.89
2022-11-07,Constanta,54.21,216.63,176.79,89.29,2.26,0.31,1.0,1.92,0.26,2.2,0.43,10.53,0.08
2022-11-08,Constanta,49.11,313.44,189.09,10.03,5.32,2.63,39.04,20.83,0.16,0.68,1.12,10.13,0.36
2022-11-09,Constanta,52.64,179.32,125.91,15.24,2.34,1.05,21.68,15.21,0.12,3.72,1.34,12.06,0.69
2022-11-10,Constanta,48.46,161.66,66.16,38.15,0.23,3.12,24.76,10.19,0.13,0.13,3.9,7.86,0.7
2022-11-11,Constanta,64.57,41.35,149.32,9.34,5.61,1.69,13.0,15.89,0.15,0.13,4.22,8.13,0.18
2022-11-12,Constanta,40.17,274.4,21.66,92.98,5.27,1.79,7.4,24.98,0.01,1.0,2.87,6.17,0.11
2022-11-13,Constanta,55.9,126.79,31.55,47.76,0.29,0.53,49.33,0.27,0.44,5.08,2.48,9.09,0.74
2022-11-14,Constanta,67.93,52.95,13.72,12.47,7.48,1.54,2.12,15.96,0.26,3.84,2.73,13.14,0.45
2022-11-15,Constanta,59.89,24.7,13.27,112.39,1.22,2.95,6.36,13.19,0.03,1.63,0.43,16.77,0.4
2022-11-16,Constanta,52.19,66.23,137.27,48.81,1.28,0.65,9.44,18.77,0.3,1.27,1.68,3.45,0.92
2022-11-17,Constanta,42.81,237.14,121.23,17.47,4.82,4.2,12.86,0.87,0.23,0.81,0.41,8.08,0.82
2022-11-18,Constanta,45.76,213.28,32.68,67.37,0.62,1.64,20.82,17.1,0.26,0.12,2.59,11.79,0.52
2022-11-19,Constanta,55.31,238.31,150.74,104.35,6.63,2.72,37.99,24.63,0.28,3.84,0.44,13.11,0.56
2022-11-20,Constanta,56.29,103.66,74.99,32.02,2.89,0.36,42.14,15.26,0.31,5.43,4.56,0.36,0.21
2022-11-21,Constanta,37.13,0.47,130.06,65.97,9.97,2.7,10.03,6.69,0.23,0.07,0.55,10.52,0.4
2022-11-22,Constanta,41.21,247.19,41.54,99.22,8.54,4.27,39.55,14.15,0.47,0.97,2.85,19.37,0.88
2022-11-23,Constanta,58.88,317.13,34.22,75.22,8.62,3.57,39.49,21.29,0.33,5.16,0.31,13.6,0.7
2022-11-24,Constanta,42.76,224.54,98.41,101.87,4.96,4.7,36.33,14.69,0.16,2.01,0.55,14.07,0.29
2022-11-25,Constanta,52.26,171.82,63.84,74.26,1.39,4.78,33.82,6.62,0.18,1.09,1.48,18.31,0.7
2022-11-26,Constanta,45.35,48.52,34.66,115.22,1.58,0.77,4.6,3.82,0.45,3.41,1.29,10.77,0.8
2022-11-27,Constanta,42.8,127.0,165.12,17.8,7.81,0.91,25.42,4.98,0.38,2.94,3.49,5.79,0.64
2022-11-28,Constanta,48.75,10.54,119.65,25.27,4.3,0.27,3.4,8.77,0.2,3.75,2.65,7.69,0.1
2022-11-29,Constanta,43.19,285.13,191.39,118.02,6.68,2.27,42.35,16.84,0.19,3.16,4.09,16.61,0.18
2022-11-30,Constanta,32.14,186.18,35.68,39.45,9.5,0.36,47.29,4.99,0.48,3.3,0.02,1.6,0.45
2022-12-01,Constanta,61.62,112.15,29.46,59.38,2.79,0.11,28.36,7.02,0.2,0.39,2.51,14.46,0.86
2022-12-02,Constanta,61.28,321.84,192.1,83.6,9.38,1.65,26.94,21.46,0.02,0.52,2.5,17.47,0.19
2022-12-03,Constanta,51.61,319.48,13.47,9.91,9.92,0.57,8.95,4.69,0.02,5.95,1.56,2.53,0.17
2022-12-04,Constanta,34.18,70.89,66.96,60.88,9.56,0.91,11.61,7.72,0.23,5.19,0.12,15.78,0.71
2022-12-05,Constanta,45.94,42.51,95.72,5.24,2.09,1.65,32.55,15.8,0.04,2.65,4.43,14.7,0.44
2022-12-06,Constanta,52.68,91.06,27.69,26.2,8.68,2.83,44.58,10.38,0.1,2.44,0.95,18.95,0.29
2022-12-07,Constanta,36.25,185.85,130.68,63.91,0.34,4.09,1.28,5.33,0.23,2.41,4.33,12.29,0.78
2022-12-08,Constanta,37.34,28.57,92.73,16.97,8.41,0.54,22.79,23.28,0.17,4.7,3.38,17.67,0.32
2022-12-09,Constanta,59.29,121.76,125.61,4.69,6.85,3.9,1.3,14.25,0.47,4.7,3.22,5.88,0.19
2022-12-10,Constanta,59.7,342.12,56.67,23.58,5.79,2.71,23.86,12.78,0.0,2.04,0.36,19.06,0.87
2022-12-11,Constanta,62.78,70.64,39.55,18.66,0.64,3.49,14.59,12.77,0.01,3.3,2.1,17.44,0.31
2022-12-12,Constanta,47.33,20.32,195.81,111.42,6.0,0.8,11.09,7.5,0.35,3.11,0.18,3.48,0.96
2022-12-13,Constanta,39.1,335.3,39.2,111.6,8.38,3.48,4.65,0.18,0.26,3.31,1.13,13.17,0.61
2022-12-14,Constanta,44.95,93.59,137.05,3.68,6.07,3.84,11.36,2.17,0.13,4.45,2.73,17.55,0.25
2022-12-15,Constanta,56.33,113.33,83.64,26.72,7.02,2.75,21.36,21.47,0.08,3.83,2.93,7.88,0.34
2022-12-16,Constanta,54.64,1.74,58.34,50.8,6.0,3.15,18.08,12.2,0.34,3.25,2.3,15.44,0.11
2022-12-17,Constanta,33.49,25.28,105.9,10.72,7.21,0.48,10.63,8.42,0.09,4.99,2.67,6.42,0.76
2022-12-18,Constanta,45.72,76.45,0.25,72.73,6.29,3.19,28.94,9.74,0.01,5.51,2.37,15.87,0.12
2022-12-19,Constanta,41.92,191.96,57.06,28.63,6.67,2.4,40.99,3.61,0.14,3.94,4.57,10.99,0.42
2022-12-20,Constanta,55.06,141.45,52.12,11.09,0.03,3.21,9.21,24.15,0.42,4.64,2.18,17.5,0.6
2022-12-21,Constanta,47.14,36.05,58.71,77.66,8.37,2.58,46.34,20.37,0.26,3.08,2.76,8.18,0.6
2022-12-22,Constanta,46.91,160.84,183.56,62.29,7.1,2.41,31.66,22.48,0.19,1.77,2.57,8.93,0.34
2022-12-23,Constanta,38.96,282.89,156.12,21.62,5.85,3.49,48.03,22.34,0.32,5.34,4.09,11.82,0.54
2022-12-24,Constanta,53.4,129.98,94.22,19.23,2.78,4.16,28.38,0.82,0.13,3.27,0.67,0.81,0.66
2022-12-25,Constanta,33.52,280.99,171.23,44.49,2.44,0.65,21.41,9.24,0.09,4.88,1.94,19.4,0.91
2022-12-26,Constanta,62.39,138.78,190.95,71.19,0.5,2.07,39.03,23.91,0.37,4.03,0.43,7.2,0.37
2022-12-27,Constanta,51.63,305.58,52.8,67.59,5.67,0.65,25.9,18.28,0.41,5.61,3.33,14.26,0.43
2022-12-28,Constanta,54.66,78.83,181.66,51.8,6.03,0.79,25.22,16.14,0.37,3.92,4.12,0.82,0.37
2022-12-29,Constanta,40.73,88.33,133.49,115.8,7.23,4.3,31.77,24.9,0.05,3.65,0.05,19.2,0.99
2022-12-30,Constanta,46.55,126.41,77.47,65.27,2.19,1.08,33.91,2.92,0.3,5.35,3.4,7.73,0.98
2022-12-31,Constanta,52.72,122.99,91.52,112.49,1.8,0.49,4.09,21.17,0.03,1.52,1.74,14.38,0.72
2023-01-01,Constanta,62.11,316.68,76.07,114.56,0.3,3.85,25.02,6.24,0.09,1.49,2.56,17.7,0.13
2023-01-02,Constanta,50.33,64.82,101.1,79.35,4.68,0.29,27.83,12.65,0.19,5.91,2.18,0.57,0.6
2023-01-03,Constanta,48.8,63.05,36.92,48.0,4.03,4.84,0.51,15.22,0.2,0.02,4.26,9.6,0.18
2023-01-04,Constanta,49.93,173.31,132.23,77.85,3.15,0.08,30.94,20.37,0.37,3.18,1.15,0.35,0.33
2023-01-05,Constanta,61.23,155.28,192.27,7.6,9.87,2.82,22.67,7.08,0.06,0.82,4.59,11.26,0.35
2023-01-06,Constanta,45.39,235.45,120.63,29.37,2.51,3.16,21.89,3.58,0.02,0.05,3.23,0.49,0.52
2023-01-07,Constanta,52.34,221.14,126.84,88.52,3.68,1.29,11.29,9.03,0.3,0.44,4.12,5.9,0.8
2023-01-08,Constanta,40.07,331.56,61.69,21.67,3.21,1.14,47.28,17.48,0.27,2.23,1.17,8.25,0.62
2023-01-09,Constanta,66.85,320.07,22.74,87.98,3.8,1.52,22.32,6.9,0.05,2.18,3.83,1.2,0.91
2023-01-10,Constanta,47.99,196.22,77.38,83.26,5.02,1.18,11.49,15.91,0.23,5.69,3.85,3.26,0.09
2023-01-11,Constanta,63.55,188.69,40.72,47.9,4.16,2.98,22.01,17.15,0.2,3.11,0.62,15.77,0.95
2023-01-12,Constanta,57.66,348.66,75.74,72.62,8.0,3.99,14.16,14.3,0.49,3.22,2.31,3.86,0.77
2023-01-13,Constanta,44.24,99.52,93.73,96.97,1.02,0.23,38.01,24.29,0.06,3.68,2.58,10.35,0.29
2023-01-14,Constanta,46.28,234.72,55.27,23.97,5.31,2.49,15.63,11.2,0.45,0.48,3.11,15.96,0.53
2023-01-15,Constanta,33.55,65.81,35.58,40.57,2.86,1.02,29.02,12.05,0.1,1.76,2.32,13.93,0.87
2023-01-16,Constanta,53.65,295.94,180.63,76.4,8.46,2.65,2.0,16.69,0.28,2.31,4.18,6.77,0.36
2023-01-17,Constanta,55.15,190.35,101.39,26.08,7.58,1.06,22.96,22.46,0.48,5.56,2.55,14.77,0.36
2023-01-18,Constanta,53.09,214.78,117.09,0.73,4.64,4.15,48.37,24.35,0.08,0.13,3.67,2.72,0.55
2023-01-19,Constanta,49.18,348.48,89.59,58.59,7.83,3.21,25.11,1.36,0.16,2.17,3.77,5.17,0.48
2023-01-20,Constanta,44.02,61.06,105.01,80.32,4.82,2.32,19.58,23.92,0.1,0.44,4.95,2.3,0.39
2023-01-21,Constanta,38.35,185.2,68.92,64.67,8.88,0.78,14.37,8.64,0.15,0.33,4.61,9.14,0.66
2023-01-22,Constanta,42.53,151.32,51.26,17.6,3.19,3.87,45.68,23.39,0.24,1.36,3.08,2.7,0.4
2023-01-23,Constanta,52.67,230.97,26.05,27.53,1.29,4.5,33.08,18.18,0.06,3.67,2.57,11.84,0.28
2023-01-24,Constanta,55.45,254.17,172.36,26.42,1.09,0.69,27.98,14.9,0.05,3.09,4.02,10.35,0.73
2023-01-25,Constanta,36.21,327.8,54.53,83.79,9.09,2.43,6.3,17.4,0.13,3.33,1.54,7.19,0.13
2023-01-26,Constanta,53.81,113.46,157.71,48.83,9.91,2.8,46.85,12.17,0.49,3.42,4.05,18.17,0.15
2023-01-27,Constanta,52.7,62.88,33.46,62.65,4.89,0.15,1.5,1.44,0.13,2.47,3.15,14.13,0.78
2023-01-28,Constanta,50.04,110.9,78.93,51.09,8.37,1.34,1.22,16.77,0.23,1.28,2.89,2.5,0.6
2023-01-29,Constanta,49.09,17.2,124.1,33.64,4.88,3.02,32.1,11.14,0.32,2.55,4.62,7.43,0.19
2023-01-30,Constanta,49.56,90.07,109.1,98.21,6.35,1.22,34.92,17.77,0.43,5.72,3.92,16.0,0.5
2023-01-31,Constanta,51.95,337.04,24.88,64.08,4.77,0.04,1.88,10.89,0.44,4.91,3.48,0.75,0.53
2023-02-01,Constanta,53.25,20.35,111.44,96.02,3.97,2.35,21.11,2.71,0.22,4.57,0.49,9.52,0.24
2023-02-02,Constanta,55.51,323.03,168.02,66.13,4.98,3.43,32.05,14.32,0.02,3.02,1.51,1.88,0.8
2023-02-03,Constanta,55.0,94.01,28.23,36.15,4.27,0.87,16.55,9.04,0.11,5.04,0.94,1.51,0.96
2023-02-04,Constanta,62.65,284.61,106.06,75.36,5.81,1.51,35.03,23.08,0.03,2.95,4.63,3.32,0.37
